kol,rejim,blok,origin,model,hedef_ay,y_true,y_pred_q50
T1,SOK,SELECT,2020-05-01,RecursiveTabular,2020-06-01,70.59594255098482,-20.75942039489746
T1,SOK,SELECT,2020-05-01,DirectTabular,2020-06-01,70.59594255098482,0.5041344165802002
T1,SOK,SELECT,2020-05-01,ETS,2020-06-01,70.59594255098482,-0.5693113926279209
T1,SOK,SELECT,2020-05-01,Theta,2020-06-01,70.59594255098482,-2.1544392108917236
T1,SOK,SELECT,2020-05-01,Chronos2,2020-06-01,70.59594255098482,-17.833219528198242
T1,SOK,SELECT,2020-05-01,Toto2,2020-06-01,70.59594255098482,-10.433293342590332
T1,SOK,SELECT,2020-05-01,WeightedEnsemble,2020-06-01,70.59594255098482,-20.75942039489746
T1,SOK,SELECT,2020-05-01,sifir,2020-06-01,70.59594255098482,0.0
T1,SOK,SELECT,2020-05-01,naive,2020-06-01,70.59594255098482,49.80176895789852
T1,SOK,SELECT,2020-05-01,mevsimsel_naive,2020-06-01,70.59594255098482,-25.943088968283305
T1,SOK,SELECT,2020-05-01,son12_ortalama,2020-06-01,70.59594255098482,-2.5502458028163013
T1,SOK,SELECT,2020-06-01,SeasonalNaive,2020-07-01,-6.925663201609406,25.626596932305613
T1,SOK,SELECT,2020-06-01,RecursiveTabular,2020-07-01,-6.925663201609406,27.322057723999023
T1,SOK,SELECT,2020-06-01,DirectTabular,2020-07-01,-6.925663201609406,-2.7238714694976807
T1,SOK,SELECT,2020-06-01,ETS,2020-07-01,-6.925663201609406,1.917405015794088
T1,SOK,SELECT,2020-06-01,Theta,2020-07-01,-6.925663201609406,7.666126251220703
T1,SOK,SELECT,2020-06-01,Chronos2,2020-07-01,-6.925663201609406,1.7168042659759521
T1,SOK,SELECT,2020-06-01,Toto2,2020-07-01,-6.925663201609406,10.753110885620117
T1,SOK,SELECT,2020-06-01,WeightedEnsemble,2020-07-01,-6.925663201609406,1.917405015794088
T1,SOK,SELECT,2020-06-01,sifir,2020-07-01,-6.925663201609406,0.0
T1,SOK,SELECT,2020-06-01,naive,2020-07-01,-6.925663201609406,70.59594255098482
T1,SOK,SELECT,2020-06-01,mevsimsel_naive,2020-07-01,-6.925663201609406,25.626596932305613
T1,SOK,SELECT,2020-06-01,son12_ortalama,2020-07-01,-6.925663201609406,5.494673490456042
T1,SOK,SELECT,2020-07-01,SeasonalNaive,2020-08-01,-20.22095299059261,-15.104299200425844
T1,SOK,SELECT,2020-07-01,RecursiveTabular,2020-08-01,-20.22095299059261,-17.75910758972168
T1,SOK,SELECT,2020-07-01,DirectTabular,2020-08-01,-20.22095299059261,-0.5391477942466736
T1,SOK,SELECT,2020-07-01,ETS,2020-08-01,-20.22095299059261,1.582576074740409
T1,SOK,SELECT,2020-07-01,Theta,2020-08-01,-20.22095299059261,6.096525192260742
T1,SOK,SELECT,2020-07-01,Chronos2,2020-08-01,-20.22095299059261,-8.612776756286621
T1,SOK,SELECT,2020-07-01,Toto2,2020-08-01,-20.22095299059261,-2.0716609954833984
T1,SOK,SELECT,2020-07-01,WeightedEnsemble,2020-08-01,-20.22095299059261,-0.5391477942466736
T1,SOK,SELECT,2020-07-01,sifir,2020-08-01,-20.22095299059261,0.0
T1,SOK,SELECT,2020-07-01,naive,2020-08-01,-20.22095299059261,-6.925663201609406
T1,SOK,SELECT,2020-07-01,mevsimsel_naive,2020-08-01,-20.22095299059261,-15.104299200425844
T1,SOK,SELECT,2020-07-01,son12_ortalama,2020-08-01,-20.22095299059261,2.7819851459631235
T1,SOK,SELECT,2020-08-01,SeasonalNaive,2020-09-01,9.408234654401094,27.775313505407656
T1,SOK,SELECT,2020-08-01,RecursiveTabular,2020-09-01,9.408234654401094,32.45137405395508
T1,SOK,SELECT,2020-08-01,DirectTabular,2020-09-01,9.408234654401094,1.9168661832809448
T1,SOK,SELECT,2020-08-01,ETS,2020-09-01,9.408234654401094,0.9153508685989188
T1,SOK,SELECT,2020-08-01,Theta,2020-09-01,9.408234654401094,3.0145957469940186
T1,SOK,SELECT,2020-08-01,Chronos2,2020-09-01,9.408234654401094,-0.19833487272262573
T1,SOK,SELECT,2020-08-01,Toto2,2020-09-01,9.408234654401094,0.9133608937263489
T1,SOK,SELECT,2020-08-01,WeightedEnsemble,2020-09-01,9.408234654401094,27.775313505407656
T1,SOK,SELECT,2020-08-01,sifir,2020-09-01,9.408234654401094,0.0
T1,SOK,SELECT,2020-08-01,naive,2020-09-01,9.408234654401094,-20.22095299059261
T1,SOK,SELECT,2020-08-01,mevsimsel_naive,2020-09-01,9.408234654401094,27.775313505407656
T1,SOK,SELECT,2020-08-01,son12_ortalama,2020-09-01,9.408234654401094,2.355597330115893
T1,SOK,SELECT,2020-09-01,SeasonalNaive,2020-10-01,-10.335965571611636,13.95616299850194
T1,SOK,SELECT,2020-09-01,RecursiveTabular,2020-10-01,-10.335965571611636,15.966090202331543
T1,SOK,SELECT,2020-09-01,DirectTabular,2020-10-01,-10.335965571611636,1.5871038436889648
T1,SOK,SELECT,2020-09-01,ETS,2020-10-01,-10.335965571611636,1.1573698655926095
T1,SOK,SELECT,2020-09-01,Theta,2020-10-01,-10.335965571611636,4.009187698364258
T1,SOK,SELECT,2020-09-01,Chronos2,2020-10-01,-10.335965571611636,-8.833440780639648
T1,SOK,SELECT,2020-09-01,Toto2,2020-10-01,-10.335965571611636,1.2383002042770386
T1,SOK,SELECT,2020-09-01,WeightedEnsemble,2020-10-01,-10.335965571611636,4.657352260837085
T1,SOK,SELECT,2020-09-01,sifir,2020-10-01,-10.335965571611636,0.0
T1,SOK,SELECT,2020-09-01,naive,2020-10-01,-10.335965571611636,9.408234654401094
T1,SOK,SELECT,2020-09-01,mevsimsel_naive,2020-10-01,-10.335965571611636,13.95616299850194
T1,SOK,SELECT,2020-09-01,son12_ortalama,2020-10-01,-10.335965571611636,0.825007425865346
T1,SOK,SELECT,2020-10-01,SeasonalNaive,2020-11-01,-24.71378643217448,0.7049748855711863
T1,SOK,SELECT,2020-10-01,RecursiveTabular,2020-11-01,-24.71378643217448,2.097625255584717
T1,SOK,SELECT,2020-10-01,DirectTabular,2020-11-01,-24.71378643217448,0.8946433663368225
T1,SOK,SELECT,2020-10-01,ETS,2020-11-01,-24.71378643217448,0.8140104525885115
T1,SOK,SELECT,2020-10-01,Theta,2020-11-01,-24.71378643217448,2.4228837490081787
T1,SOK,SELECT,2020-10-01,Chronos2,2020-11-01,-24.71378643217448,2.1248323917388916
T1,SOK,SELECT,2020-10-01,Toto2,2020-11-01,-24.71378643217448,0.9024906158447266
T1,SOK,SELECT,2020-10-01,WeightedEnsemble,2020-11-01,-24.71378643217448,2.1248323917388916
T1,SOK,SELECT,2020-10-01,sifir,2020-11-01,-24.71378643217448,0.0
T1,SOK,SELECT,2020-10-01,naive,2020-11-01,-24.71378643217448,-10.335965571611636
T1,SOK,SELECT,2020-10-01,mevsimsel_naive,2020-11-01,-24.71378643217448,0.7049748855711863
T1,SOK,SELECT,2020-10-01,son12_ortalama,2020-11-01,-24.71378643217448,-1.1993366216441184
T1,SOK,SELECT,2020-11-01,SeasonalNaive,2020-12-01,-26.59472251283588,9.88311102405166
T1,SOK,SELECT,2020-11-01,RecursiveTabular,2020-12-01,-26.59472251283588,10.285274505615234
T1,SOK,SELECT,2020-11-01,DirectTabular,2020-12-01,-26.59472251283588,1.1884284019470215
T1,SOK,SELECT,2020-11-01,ETS,2020-12-01,-26.59472251283588,0.09829488460432853
T1,SOK,SELECT,2020-11-01,Theta,2020-12-01,-26.59472251283588,-0.7495628595352173
T1,SOK,SELECT,2020-11-01,Chronos2,2020-12-01,-26.59472251283588,1.2060109376907349
T1,SOK,SELECT,2020-11-01,Toto2,2020-12-01,-26.59472251283588,0.0054012686014175415
T1,SOK,SELECT,2020-11-01,WeightedEnsemble,2020-12-01,-26.59472251283588,9.88311102405166
T1,SOK,SELECT,2020-11-01,sifir,2020-12-01,-26.59472251283588,0.0
T1,SOK,SELECT,2020-11-01,naive,2020-12-01,-26.59472251283588,-24.71378643217448
T1,SOK,SELECT,2020-11-01,mevsimsel_naive,2020-12-01,-26.59472251283588,9.88311102405166
T1,SOK,SELECT,2020-11-01,son12_ortalama,2020-12-01,-26.59472251283588,-3.317566731456257
T1,SOK,SELECT,2020-12-01,SeasonalNaive,2021-01-01,-16.72519933077777,-17.591554852079078
T1,SOK,SELECT,2020-12-01,RecursiveTabular,2021-01-01,-16.72519933077777,-18.785079956054688
T1,SOK,SELECT,2020-12-01,DirectTabular,2021-01-01,-16.72519933077777,0.8362072110176086
T1,SOK,SELECT,2020-12-01,ETS,2021-01-01,-16.72519933077777,-0.6654050077953271
T1,SOK,SELECT,2020-12-01,Theta,2021-01-01,-16.72519933077777,-3.805147647857666
T1,SOK,SELECT,2020-12-01,Chronos2,2021-01-01,-16.72519933077777,-1.6993361711502075
T1,SOK,SELECT,2020-12-01,Toto2,2021-01-01,-16.72519933077777,-1.111402988433838
T1,SOK,SELECT,2020-12-01,WeightedEnsemble,2021-01-01,-16.72519933077777,-3.805147647857666
T1,SOK,SELECT,2020-12-01,sifir,2021-01-01,-16.72519933077777,0.0
T1,SOK,SELECT,2020-12-01,naive,2021-01-01,-16.72519933077777,-26.59472251283588
T1,SOK,SELECT,2020-12-01,mevsimsel_naive,2021-01-01,-16.72519933077777,-17.591554852079078
T1,SOK,SELECT,2020-12-01,son12_ortalama,2021-01-01,-16.72519933077777,-6.3573861928635536
T1,SOK,SELECT,2021-01-01,SeasonalNaive,2021-02-01,6.848962744626588,-2.814683920368756
T1,SOK,SELECT,2021-01-01,RecursiveTabular,2021-02-01,6.848962744626588,-3.530916690826416
T1,SOK,SELECT,2021-01-01,DirectTabular,2021-02-01,6.848962744626588,0.07083369046449661
T1,SOK,SELECT,2021-01-01,ETS,2021-02-01,6.848962744626588,-1.1187466382704478
T1,SOK,SELECT,2021-01-01,Theta,2021-02-01,6.848962744626588,-5.339753150939941
T1,SOK,SELECT,2021-01-01,Chronos2,2021-02-01,6.848962744626588,9.92466926574707
T1,SOK,SELECT,2021-01-01,Toto2,2021-02-01,6.848962744626588,-3.0482940673828125
T1,SOK,SELECT,2021-01-01,WeightedEnsemble,2021-02-01,6.848962744626588,-3.2243969407895
T1,SOK,SELECT,2021-01-01,sifir,2021-02-01,6.848962744626588,0.0
T1,SOK,SELECT,2021-01-01,naive,2021-02-01,6.848962744626588,-16.72519933077777
T1,SOK,SELECT,2021-01-01,mevsimsel_naive,2021-02-01,6.848962744626588,-2.814683920368756
T1,SOK,SELECT,2021-01-01,son12_ortalama,2021-02-01,6.848962744626588,-6.285189899421776
T1,SOK,SELECT,2021-02-01,SeasonalNaive,2021-03-01,35.55604124572647,-19.716800199477632
T1,SOK,SELECT,2021-02-01,RecursiveTabular,2021-03-01,35.55604124572647,-21.606142044067383
T1,SOK,SELECT,2021-02-01,DirectTabular,2021-03-01,35.55604124572647,-0.679963231086731
T1,SOK,SELECT,2021-02-01,ETS,2021-03-01,35.55604124572647,-0.9296660715884606
T1,SOK,SELECT,2021-02-01,Theta,2021-03-01,35.55604124572647,-3.8631973266601562
T1,SOK,SELECT,2021-02-01,Chronos2,2021-03-01,35.55604124572647,10.728841781616211
T1,SOK,SELECT,2021-02-01,Toto2,2021-03-01,35.55604124572647,-2.041962146759033
T1,SOK,SELECT,2021-02-01,WeightedEnsemble,2021-03-01,35.55604124572647,7.421942068182903
T1,SOK,SELECT,2021-02-01,sifir,2021-03-01,35.55604124572647,0.0
T1,SOK,SELECT,2021-02-01,naive,2021-03-01,35.55604124572647,6.848962744626588
T1,SOK,SELECT,2021-02-01,mevsimsel_naive,2021-03-01,35.55604124572647,-19.716800199477632
T1,SOK,SELECT,2021-02-01,son12_ortalama,2021-03-01,35.55604124572647,-5.479886010672164
T1,SOK,SELECT,2021-03-01,SeasonalNaive,2021-04-01,-10.883147152664586,-77.18045079689757
T1,SOK,SELECT,2021-03-01,RecursiveTabular,2021-04-01,-10.883147152664586,-77.23905944824219
T1,SOK,SELECT,2021-03-01,DirectTabular,2021-04-01,-10.883147152664586,-1.1708091497421265
T1,SOK,SELECT,2021-03-01,ETS,2021-04-01,-10.883147152664586,0.042199524037357064
T1,SOK,SELECT,2021-03-01,Theta,2021-04-01,-10.883147152664586,0.9299031496047974
T1,SOK,SELECT,2021-03-01,Chronos2,2021-04-01,-10.883147152664586,-5.627056121826172
T1,SOK,SELECT,2021-03-01,Toto2,2021-04-01,-10.883147152664586,-0.08149439096450806
T1,SOK,SELECT,2021-03-01,WeightedEnsemble,2021-04-01,-10.883147152664586,-5.627056121826172
T1,SOK,SELECT,2021-03-01,sifir,2021-04-01,-10.883147152664586,0.0
T1,SOK,SELECT,2021-03-01,naive,2021-04-01,-10.883147152664586,35.55604124572647
T1,SOK,SELECT,2021-03-01,mevsimsel_naive,2021-04-01,-10.883147152664586,-77.18045079689757
T1,SOK,SELECT,2021-03-01,son12_ortalama,2021-04-01,-10.883147152664586,-0.873815890238489
T1,SOK,SELECT,2021-04-01,SeasonalNaive,2021-05-01,-29.32672993932633,49.80176895789852
T1,SOK,SELECT,2021-04-01,RecursiveTabular,2021-05-01,-29.32672993932633,50.37023162841797
T1,SOK,SELECT,2021-04-01,DirectTabular,2021-05-01,-29.32672993932633,-0.9120733737945557
T1,SOK,SELECT,2021-04-01,ETS,2021-05-01,-29.32672993932633,-0.27222395216173895
T1,SOK,SELECT,2021-04-01,Theta,2021-05-01,-29.32672993932633,-0.33335065841674805
T1,SOK,SELECT,2021-04-01,Chronos2,2021-05-01,-29.32672993932633,2.312365770339966
T1,SOK,SELECT,2021-04-01,Toto2,2021-05-01,-29.32672993932633,-2.7425248622894287
T1,SOK,SELECT,2021-04-01,WeightedEnsemble,2021-05-01,-29.32672993932633,6.24129690057122
T1,SOK,SELECT,2021-04-01,sifir,2021-05-01,-29.32672993932633,0.0
T1,SOK,SELECT,2021-04-01,naive,2021-05-01,-29.32672993932633,-10.883147152664586
T1,SOK,SELECT,2021-04-01,mevsimsel_naive,2021-05-01,-29.32672993932633,49.80176895789852
T1,SOK,SELECT,2021-04-01,son12_ortalama,2021-05-01,-29.32672993932633,4.650959413447594
T1,SOK,SELECT,2021-05-01,SeasonalNaive,2021-06-01,64.34681589174947,70.59594255098482
T1,SOK,SELECT,2021-05-01,RecursiveTabular,2021-06-01,64.34681589174947,67.91715240478516
T1,SOK,SELECT,2021-05-01,DirectTabular,2021-06-01,64.34681589174947,0.04003414139151573
T1,SOK,SELECT,2021-05-01,ETS,2021-06-01,64.34681589174947,-0.9467102427822142
T1,SOK,SELECT,2021-05-01,Theta,2021-06-01,64.34681589174947,-3.6161277294158936
T1,SOK,SELECT,2021-05-01,Chronos2,2021-06-01,64.34681589174947,4.449464797973633
T1,SOK,SELECT,2021-05-01,Toto2,2021-06-01,64.34681589174947,-1.6951953172683716
T1,SOK,SELECT,2021-05-01,WeightedEnsemble,2021-06-01,64.34681589174947,-1.6951953172683716
T1,SOK,SELECT,2021-05-01,sifir,2021-06-01,64.34681589174947,0.0
T1,SOK,SELECT,2021-05-01,naive,2021-06-01,64.34681589174947,-29.32672993932633
T1,SOK,SELECT,2021-05-01,mevsimsel_naive,2021-06-01,64.34681589174947,70.59594255098482
T1,SOK,SELECT,2021-05-01,son12_ortalama,2021-06-01,64.34681589174947,-1.9430821613211442
T1,SOK,SELECT,2021-06-01,SeasonalNaive,2021-07-01,-21.136747557930065,-6.925663201609406
T1,SOK,SELECT,2021-06-01,RecursiveTabular,2021-07-01,-21.136747557930065,-4.315018177032471
T1,SOK,SELECT,2021-06-01,DirectTabular,2021-07-01,-21.136747557930065,-0.25685808062553406
T1,SOK,SELECT,2021-06-01,ETS,2021-07-01,-21.136747557930065,0.6442166716834551
T1,SOK,SELECT,2021-06-01,Theta,2021-07-01,-21.136747557930065,4.505191802978516
T1,SOK,SELECT,2021-06-01,Chronos2,2021-07-01,-21.136747557930065,1.1512829065322876
T1,SOK,SELECT,2021-06-01,Toto2,2021-07-01,-21.136747557930065,-0.12817323207855225
T1,SOK,SELECT,2021-06-01,WeightedEnsemble,2021-07-01,-21.136747557930065,-5.196436987484235
T1,SOK,SELECT,2021-06-01,sifir,2021-07-01,-21.136747557930065,0.0
T1,SOK,SELECT,2021-06-01,naive,2021-07-01,-21.136747557930065,64.34681589174947
T1,SOK,SELECT,2021-06-01,mevsimsel_naive,2021-07-01,-21.136747557930065,-6.925663201609406
T1,SOK,SELECT,2021-06-01,son12_ortalama,2021-07-01,-21.136747557930065,-2.4638427162574223
T1,SOK,SELECT,2021-07-01,SeasonalNaive,2021-08-01,16.451898507805947,-20.22095299059261
T1,SOK,SELECT,2021-07-01,RecursiveTabular,2021-08-01,16.451898507805947,-20.742000579833984
T1,SOK,SELECT,2021-07-01,DirectTabular,2021-08-01,16.451898507805947,-1.0819367170333862
T1,SOK,SELECT,2021-07-01,ETS,2021-08-01,16.451898507805947,0.11803969921894952
T1,SOK,SELECT,2021-07-01,Theta,2021-08-01,16.451898507805947,1.7455933094024658
T1,SOK,SELECT,2021-07-01,Chronos2,2021-08-01,16.451898507805947,7.958526134490967
T1,SOK,SELECT,2021-07-01,Toto2,2021-08-01,16.451898507805947,-0.7081618309020996
T1,SOK,SELECT,2021-07-01,WeightedEnsemble,2021-08-01,16.451898507805947,-20.742000579833984
T1,SOK,SELECT,2021-07-01,sifir,2021-08-01,16.451898507805947,0.0
T1,SOK,SELECT,2021-07-01,naive,2021-08-01,16.451898507805947,-21.136747557930065
T1,SOK,SELECT,2021-07-01,mevsimsel_naive,2021-08-01,16.451898507805947,-20.22095299059261
T1,SOK,SELECT,2021-07-01,son12_ortalama,2021-08-01,16.451898507805947,-3.648099745950811
T1,SOK,SELECT,2021-08-01,SeasonalNaive,2021-09-01,8.279747176280907,9.408234654401094
T1,SOK,SELECT,2021-08-01,RecursiveTabular,2021-09-01,8.279747176280907,10.348268508911133
T1,SOK,SELECT,2021-08-01,DirectTabular,2021-09-01,8.279747176280907,-3.7239136695861816
T1,SOK,SELECT,2021-08-01,ETS,2021-09-01,8.279747176280907,0.4674665605950623
T1,SOK,SELECT,2021-08-01,Theta,2021-09-01,8.279747176280907,3.604522228240967
T1,SOK,SELECT,2021-08-01,Chronos2,2021-09-01,8.279747176280907,-2.3916985988616943
T1,SOK,SELECT,2021-08-01,Toto2,2021-09-01,8.279747176280907,0.44562527537345886
T1,SOK,SELECT,2021-08-01,WeightedEnsemble,2021-09-01,8.279747176280907,-2.3916985988616943
T1,SOK,SELECT,2021-08-01,sifir,2021-09-01,8.279747176280907,0.0
T1,SOK,SELECT,2021-08-01,naive,2021-09-01,8.279747176280907,16.451898507805947
T1,SOK,SELECT,2021-08-01,mevsimsel_naive,2021-09-01,8.279747176280907,9.408234654401094
T1,SOK,SELECT,2021-08-01,son12_ortalama,2021-09-01,8.279747176280907,-0.5920287877509306
T1,SOK,SELECT,2021-09-01,SeasonalNaive,2021-10-01,5.65167614073621,-10.335965571611636
T1,SOK,SELECT,2021-09-01,RecursiveTabular,2021-10-01,5.65167614073621,-11.097997665405273
T1,SOK,SELECT,2021-09-01,DirectTabular,2021-10-01,5.65167614073621,-0.4306753873825073
T1,SOK,SELECT,2021-09-01,ETS,2021-10-01,5.65167614073621,0.6251246185212583
T1,SOK,SELECT,2021-09-01,Theta,2021-10-01,5.65167614073621,4.3260297775268555
T1,SOK,SELECT,2021-09-01,Chronos2,2021-10-01,5.65167614073621,-0.40525954961776733
T1,SOK,SELECT,2021-09-01,Toto2,2021-10-01,5.65167614073621,0.8612621426582336
T1,SOK,SELECT,2021-09-01,WeightedEnsemble,2021-10-01,5.65167614073621,-9.233707583663953
T1,SOK,SELECT,2021-09-01,sifir,2021-10-01,5.65167614073621,0.0
T1,SOK,SELECT,2021-09-01,naive,2021-10-01,5.65167614073621,8.279747176280907
T1,SOK,SELECT,2021-09-01,mevsimsel_naive,2021-10-01,5.65167614073621,-10.335965571611636
T1,SOK,SELECT,2021-09-01,son12_ortalama,2021-10-01,5.65167614073621,-0.6860694109276132
T1,SOK,SELECT,2021-10-01,SeasonalNaive,2021-11-01,25.39849685931456,-24.71378643217448
T1,SOK,SELECT,2021-10-01,RecursiveTabular,2021-11-01,25.39849685931456,-23.76774787902832
T1,SOK,SELECT,2021-10-01,DirectTabular,2021-11-01,25.39849685931456,-0.01297374814748764
T1,SOK,SELECT,2021-10-01,ETS,2021-11-01,25.39849685931456,0.706375022377902
T1,SOK,SELECT,2021-10-01,Theta,2021-11-01,25.39849685931456,4.670365333557129
T1,SOK,SELECT,2021-10-01,Chronos2,2021-11-01,25.39849685931456,-0.8675260543823242
T1,SOK,SELECT,2021-10-01,Toto2,2021-11-01,25.39849685931456,1.7470262050628662
T1,SOK,SELECT,2021-10-01,WeightedEnsemble,2021-11-01,25.39849685931456,4.670365333557129
T1,SOK,SELECT,2021-10-01,sifir,2021-11-01,25.39849685931456,0.0
T1,SOK,SELECT,2021-10-01,naive,2021-11-01,25.39849685931456,5.65167614073621
T1,SOK,SELECT,2021-10-01,mevsimsel_naive,2021-11-01,25.39849685931456,-24.71378643217448
T1,SOK,SELECT,2021-10-01,son12_ortalama,2021-11-01,25.39849685931456,0.6462340651013742
T1,SOK,SELECT,2021-11-01,SeasonalNaive,2021-12-01,-28.48981623312932,-26.59472251283588
T1,SOK,SELECT,2021-11-01,RecursiveTabular,2021-12-01,-28.48981623312932,-24.728410720825195
T1,SOK,SELECT,2021-11-01,DirectTabular,2021-12-01,-28.48981623312932,0.055880650877952576
T1,SOK,SELECT,2021-11-01,ETS,2021-12-01,-28.48981623312932,1.2654647149224236
T1,SOK,SELECT,2021-11-01,Theta,2021-12-01,-28.48981623312932,7.2315850257873535
T1,SOK,SELECT,2021-11-01,Chronos2,2021-12-01,-28.48981623312932,-5.926187515258789
T1,SOK,SELECT,2021-11-01,Toto2,2021-12-01,-28.48981623312932,1.5918455123901367
T1,SOK,SELECT,2021-11-01,WeightedEnsemble,2021-12-01,-28.48981623312932,7.2315850257873535
T1,SOK,SELECT,2021-11-01,sifir,2021-12-01,-28.48981623312932,0.0
T1,SOK,SELECT,2021-11-01,naive,2021-12-01,-28.48981623312932,25.39849685931456
T1,SOK,SELECT,2021-11-01,mevsimsel_naive,2021-12-01,-28.48981623312932,-26.59472251283588
T1,SOK,SELECT,2021-11-01,son12_ortalama,2021-12-01,-28.48981623312932,4.82225767272546
T1,SOK,SELECT,2021-12-01,SeasonalNaive,2022-01-01,-70.16063264994634,-16.72519933077777
T1,SOK,SELECT,2021-12-01,RecursiveTabular,2022-01-01,-70.16063264994634,-15.928592681884766
T1,SOK,SELECT,2021-12-01,DirectTabular,2022-01-01,-70.16063264994634,-35.021095275878906
T1,SOK,SELECT,2021-12-01,ETS,2022-01-01,-70.16063264994634,0.7059243685148265
T1,SOK,SELECT,2021-12-01,Theta,2022-01-01,-70.16063264994634,3.452194929122925
T1,SOK,SELECT,2021-12-01,Chronos2,2022-01-01,-70.16063264994634,-2.663149833679199
T1,SOK,SELECT,2021-12-01,Toto2,2022-01-01,-70.16063264994634,1.1461248397827148
T1,SOK,SELECT,2021-12-01,WeightedEnsemble,2022-01-01,-70.16063264994634,-16.72519933077777
T1,SOK,SELECT,2021-12-01,sifir,2022-01-01,-70.16063264994634,0.0
T1,SOK,SELECT,2021-12-01,naive,2022-01-01,-70.16063264994634,-28.48981623312932
T1,SOK,SELECT,2021-12-01,mevsimsel_naive,2022-01-01,-70.16063264994634,-16.72519933077777
T1,SOK,SELECT,2021-12-01,son12_ortalama,2022-01-01,-70.16063264994634,4.664333196034341
T1,SOK,SELECT,2022-01-01,SeasonalNaive,2022-02-01,20.4412680817143,6.848962744626588
T1,SOK,SELECT,2022-01-01,RecursiveTabular,2022-02-01,20.4412680817143,7.649397373199463
T1,SOK,SELECT,2022-01-01,DirectTabular,2022-02-01,20.4412680817143,-29.44500732421875
T1,SOK,SELECT,2022-01-01,ETS,2022-02-01,20.4412680817143,-0.8107629107357803
T1,SOK,SELECT,2022-01-01,Theta,2022-02-01,20.4412680817143,-4.547785758972168
T1,SOK,SELECT,2022-01-01,Chronos2,2022-02-01,20.4412680817143,6.416804790496826
T1,SOK,SELECT,2022-01-01,Toto2,2022-02-01,20.4412680817143,-1.9116370677947998
T1,SOK,SELECT,2022-01-01,WeightedEnsemble,2022-02-01,20.4412680817143,-29.44500732421875
T1,SOK,SELECT,2022-01-01,sifir,2022-02-01,20.4412680817143,0.0
T1,SOK,SELECT,2022-01-01,naive,2022-02-01,20.4412680817143,-70.16063264994634
T1,SOK,SELECT,2022-01-01,mevsimsel_naive,2022-02-01,20.4412680817143,6.848962744626588
T1,SOK,SELECT,2022-01-01,son12_ortalama,2022-02-01,20.4412680817143,0.21138041943695995
T1,SOK,SELECT,2022-02-01,SeasonalNaive,2022-03-01,30.13565685935965,35.55604124572647
T1,SOK,SELECT,2022-02-01,RecursiveTabular,2022-03-01,30.13565685935965,38.109169006347656
T1,SOK,SELECT,2022-02-01,DirectTabular,2022-03-01,30.13565685935965,-17.646156311035156
T1,SOK,SELECT,2022-02-01,ETS,2022-03-01,30.13565685935965,-0.349470414231324
T1,SOK,SELECT,2022-02-01,Theta,2022-03-01,30.13565685935965,-1.6659016609191895
T1,SOK,SELECT,2022-02-01,Chronos2,2022-03-01,30.13565685935965,7.684563636779785
T1,SOK,SELECT,2022-02-01,Toto2,2022-03-01,30.13565685935965,-0.2482694387435913
T1,SOK,SELECT,2022-02-01,WeightedEnsemble,2022-03-01,30.13565685935965,38.109169006347656
T1,SOK,SELECT,2022-02-01,sifir,2022-03-01,30.13565685935965,0.0
T1,SOK,SELECT,2022-02-01,naive,2022-03-01,30.13565685935965,20.4412680817143
T1,SOK,SELECT,2022-02-01,mevsimsel_naive,2022-03-01,30.13565685935965,35.55604124572647
T1,SOK,SELECT,2022-02-01,son12_ortalama,2022-03-01,30.13565685935965,1.3440725308609356
T1,SOK,SELECT,2022-03-01,SeasonalNaive,2022-04-01,18.4826500981484,-10.883147152664586
T1,SOK,SELECT,2022-03-01,RecursiveTabular,2022-04-01,18.4826500981484,-10.371283531188965
T1,SOK,SELECT,2022-03-01,DirectTabular,2022-04-01,18.4826500981484,1.1298649311065674
T1,SOK,SELECT,2022-03-01,ETS,2022-04-01,18.4826500981484,0.19536958625940373
T1,SOK,SELECT,2022-03-01,Theta,2022-04-01,18.4826500981484,2.01417875289917
T1,SOK,SELECT,2022-03-01,Chronos2,2022-04-01,18.4826500981484,-8.354408264160156
T1,SOK,SELECT,2022-03-01,Toto2,2022-04-01,18.4826500981484,-1.5222527980804443
T1,SOK,SELECT,2022-03-01,WeightedEnsemble,2022-04-01,18.4826500981484,-10.261376930254036
T1,SOK,SELECT,2022-03-01,sifir,2022-04-01,18.4826500981484,0.0
T1,SOK,SELECT,2022-03-01,naive,2022-04-01,18.4826500981484,30.13565685935965
T1,SOK,SELECT,2022-03-01,mevsimsel_naive,2022-04-01,18.4826500981484,-10.883147152664586
T1,SOK,SELECT,2022-03-01,son12_ortalama,2022-04-01,18.4826500981484,0.8923738319970335
T1,SOK,SELECT,2022-04-01,SeasonalNaive,2022-05-01,10.649725072503664,-29.32672993932633
T1,SOK,SELECT,2022-04-01,RecursiveTabular,2022-05-01,10.649725072503664,-27.570552825927734
T1,SOK,SELECT,2022-04-01,DirectTabular,2022-05-01,10.649725072503664,-3.5393974781036377
T1,SOK,SELECT,2022-04-01,ETS,2022-05-01,10.649725072503664,0.5909754358518431
T1,SOK,SELECT,2022-04-01,Theta,2022-05-01,10.649725072503664,4.011271953582764
T1,SOK,SELECT,2022-04-01,Chronos2,2022-05-01,10.649725072503664,-4.443345069885254
